timestamp,a picture of a dog sleeping,a picture of a dog walking,a picture of a dog eating
0.0,0.3309870467888282,0.1887879578326606,0.17969613204078974
0.4756606397774687,0.44622925926248663,0.2545268245111982,0.2406857959392901
0.9513212795549374,0.4751345858262249,0.26710389347264213,0.25319435127990075
1.426981919332406,0.4826030432878128,0.26417284072842206,0.25308877500292537
1.9026425591098748,0.48827595548234864,0.2572672890481594,0.2544552568433362
2.3783031988873433,0.4653816215352746,0.24288444665925535,0.29173392794689185
2.853963838664812,0.36812876921051213,0.21215938299224563,0.41971184330408184
3.329624478442281,0.24391770441289434,0.17679480640499362,0.5792874726218911
3.8052851182197496,0.20317500208849945,0.14152426570271995,0.6553007067753853
4.280945757997218,0.27667329163952975,0.0832490493372958,0.6400776420253835
4.756606397774687,0.3917853220640717,0.03850581726855357,0.5697088656447633
5.232267037552155,0.4448336149676399,0.02421549703961026,0.5309509032689436
5.707927677329624,0.39350572497663705,0.034282820557464705,0.5722114589032667
6.183588317107093,0.35916492529375615,0.04815684534769492,0.5926782167940907
6.659248956884562,0.4287544050537284,0.03567001612994483,0.5355755580758147
7.13490959666203,0.4393171519507633,0.02134926906373299,0.5393335594588881
7.610570236439499,0.3180998324471249,0.02725616183953159,0.6546439874415195
8.086230876216968,0.2638383622216185,0.04330946955352808,0.6928521478191011
8.561891515994436,0.3215441407295907,0.05057722321298651,0.6278786277038196
9.037552155771905,0.33912470225951075,0.04645595407800669,0.6144193587590537
9.513212795549373,0.2655489717407479,0.04078288344460747,0.6936681709281382
9.988873435326843,0.2333886145599779,0.038781339636571696,0.7278300768726145
10.46453407510431,0.24241230687422216,0.04851852316150547,0.7090692063651085
10.940194714881779,0.20027710573244295,0.05883390720887904,0.7408890204367221
11.415855354659248,0.14891823586392744,0.05429962686708922,0.7967821586229233
11.891515994436716,0.16306583866661112,0.04594189412824613,0.7909922788473946
12.367176634214186,0.24684160818730744,0.04684252212937556,0.7063158683637257
12.842837273991654,0.327319944573679,0.054241287728002005,0.6184387460916515
13.318497913769123,0.3521937758524568,0.056271549380876563,0.5915346440256559
13.794158553546591,0.3347948842788193,0.043312791007249406,0.6218922975004916
14.26981919332406,0.3001184378104453,0.03166877593261589,0.668212771752746
14.745479833101529,0.2712268748048846,0.028462094950999633,0.7003110237636095
15.221140472878998,0.254360040509432,0.031526544159380734,0.7141134265686759
15.696801112656466,0.23416592151179583,0.0332826774629347,0.7325514227175255
16.172461752433936,0.23160290669882994,0.028811283146706584,0.7395858110856449
16.648122392211402,0.22250823219821822,0.027841972326379638,0.7496497840621631
17.12378303198887,0.22440774701106667,0.03575704695387799,0.7398352086119212
17.59944367176634,0.26725091335797463,0.043114827196106285,0.6896342820481275
18.07510431154381,0.3145547613833032,0.04071818260985388,0.6447270880876964
18.550764951321277,0.3491264276011567,0.033280053565739584,0.617593543341577
19.026425591098747,0.3531217533872603,0.0267758301361811,0.620102431148315
19.502086230876216,0.3155701895950792,0.023732166736148513,0.6606976636935107
19.977746870653686,0.3251924516139242,0.02466008554537204,0.6501474792170042
20.453407510431152,0.39552775147895686,0.02570828532131237,0.5787639727419553
20.92906815020862,0.46249690870723503,0.02293109005260075,0.5145720081273919
21.40472878998609,0.4639719294732869,0.022400732261982137,0.5136273461156847
21.880389429763557,0.40493800942989505,0.02743760240314548,0.567624397629317
22.356050069541027,0.3420019092951518,0.0319863497405385,0.6260117347997536
22.831710709318497,0.3168084827090415,0.032964659712860354,0.6502268296186198
23.307371349095966,0.3743708917670023,0.030044300266671438,0.5955847849550954
23.783031988873432,0.4715459069146715,0.025336160691996255,0.5031179201831406
24.258692628650902,0.49200535766633485,0.024779616775048755,0.48321500813602936
24.73435326842837,0.47285258052672197,0.026910534474110227,0.5002368635705393
25.21001390820584,0.4948002719732521,0.02558205402377272,0.4796176566830653
25.685674547983307,0.48523896083394336,0.02252674196126549,0.4922342840167183
26.161335187760777,0.3717461451814979,0.022602781233114738,0.6056510639054322
26.636995827538247,0.27508285850142655,0.025129246933591528,0.6997878908687326
27.112656467315713,0.2598776606331102,0.030517153348660404,0.7096051808613002
27.588317107093182,0.2553947927302588,0.03828608554997086,0.7063191124646649
28.063977746870652,0.29209953748883893,0.03949624659716818,0.6684041976035029
28.53963838664812,0.3709919215152518,0.036035760513911316,0.5929722955109062
29.015299026425588,0.3432668819619451,0.03943381831597972,0.617299285462931
29.490959666203057,0.2668916461279512,0.04028085612085789,0.692827492708294
29.966620305980527,0.25714517636309103,0.03594393917993997,0.7069108783543406
30.442280945757997,0.29393230277867793,0.033148323684710525,0.6729193516720232
30.917941585535463,0.32238894324165324,0.03260652224558212,0.6450044958034267
31.393602225312932,0.34822171989694184,0.03244511051994381,0.6193331267462379
31.869262865090402,0.37882581523594533,0.032307730092820466,0.588866431309036
32.34492350486787,0.3912683985079735,0.031384955739835185,0.5773466489190313
32.82058414464534,0.38759113984799853,0.027755077512967283,0.5846537802350948
33.296244784422804,0.37584750429746777,0.023634413321139296,0.6005180574795856
33.77190542420028,0.3349344260403495,0.021185206601656733,0.6438803500876928
34.24756606397774,0.3061836179265129,0.019853686165812477,0.6739627102227211
34.723226703755216,0.3265981570393497,0.01962202575822924,0.6537798295765466
35.19888734353268,0.3377116693838269,0.021665047737991164,0.640623273626657
35.67454798331015,0.31780860054125376,0.026348071034734966,0.6558433163941348
36.15020862308762,0.25763287940239515,0.028601584113954793,0.7137655210699743
36.62586926286509,0.2112489012228818,0.02575677800602459,0.7629942906940367
37.101529902642554,0.2174796038751348,0.023113234522366938,0.7594071080746139
37.57719054242003,0.24286070400760035,0.023162931450963566,0.7339763213822977
38.05285118219749,0.2322825606651177,0.02450515576507481,0.7432122758398092
38.52851182197496,0.19908221437672768,0.025741432620728266,0.7751763476439165
39.00417246175243,0.1886831386025601,0.026665720808932286,0.7846511258547595
39.4798331015299,0.18445854251817242,0.027601347412126734,0.7879401108833165
39.95549374130737,0.17422516110764139,0.027908734113426953,0.7978661264551797
40.43115438108484,0.18461697374197727,0.027611918443143306,0.7877711333697288
40.906815020862304,0.21485031161172208,0.027287656003775418,0.7578620448181143
41.38247566063978,0.2503341042694213,0.029516315842003166,0.7201495788558789
41.85813630041724,0.2925930004989536,0.0361499445167402,0.6712570592170242
42.33379694019471,0.32360884649679783,0.04373991160161345,0.6326512480148864
42.80945757997218,0.3408617909521074,0.0474298350119421,0.611708363089593
43.28511821974965,0.3528353354166524,0.04670647421376504,0.6004581730718163
43.760778859527115,0.320647440654578,0.04470268149869704,0.6346498674589776
44.23643949930459,0.23708525524836283,0.043047811993285966,0.7198669327199603
44.712100139082054,0.15822938689082708,0.04170921425442101,0.8000614175868086
45.18776077885953,0.11802006092976258,0.042360946406947306,0.8396190212938812
45.66342141863699,0.09163874451062894,0.03403057530094975,0.8743306917622606
46.13908205841446,0.10012456642818435,0.023050031958096753,0.876825395126713
46.61474269819193,0.15425120616577312,0.017838013984230173,0.8279107795206716
47.0904033379694,0.2096711962837253,0.015324728056288997,0.7750040831342936
47.566063977746865,0.22454103337806902,0.016232087848185268,0.7592268920590989
48.04172461752434,0.2636589511665606,0.020122802719880473,0.71621826057754
48.517385257301804,0.3386923739239138,0.02487234073251079,0.636435283749008
48.99304589707927,0.2978405139581802,0.030846580561853885,0.6713128870315402
49.46870653685674,0.22179014613191658,0.033871861682179615,0.744337977705967
49.94436717663421,0.2588026990179661,0.028485168372481943,0.7127121242552855
50.42002781641168,0.32834262836975736,0.021056024856623428,0.6506013406550835
50.89568845618915,0.33705030260719004,0.018307987487782933,0.6446417173756224
51.371349095966615,0.3113616738852491,0.017596218021586868,0.6710421257062608
51.84700973574409,0.2832161184054337,0.016746187508717293,0.7000377048092695
52.322670375521554,0.26823446485211705,0.016182267371713854,0.715583272554936
52.79833101529902,0.28503174602648773,0.01598650357347446,0.6989817457653015
53.27399165507649,0.35881069617326994,0.0160187267039724,0.6251705526819362
53.74965229485396,0.44680381651060735,0.01589302921224134,0.5373031275807436
54.225312934631425,0.4533008090968596,0.015976581015125318,0.5307225945988606
54.7009735744089,0.3867007444630364,0.01546187462557488,0.5978373815720391
55.176634214186365,0.31994754649564217,0.013938442524400461,0.6661140157068449
55.65229485396384,0.290047901588822,0.014136414691870243,0.6958156708840358
56.127955493741304,0.28644070890110973,0.017768752503855213,0.6957905174046863
56.60361613351877,0.3107337891713393,0.02086287547066272,0.6684033368803596
57.07927677329624,0.3671740136089344,0.019263187065660187,0.6135628184047937
57.55493741307371,0.3963474368999789,0.019937847162099426,0.5837147240128672
58.030598052851175,0.38566352704039303,0.022486659904389816,0.5918498031692013
58.50625869262865,0.42035621553254315,0.020440411740133776,0.5592033690101709
58.981919332406115,0.4241420981070617,0.02059141053861771,0.5552665027548134
59.45757997218358,0.3070901843775375,0.02769268919877082,0.6652171383404648
59.933240611961054,0.2161704601858381,0.033404767384577615,0.7504247777787402
60.40890125173852,0.21020358441790848,0.0352055946307406,0.7545908382222842
60.88456189151599,0.23196091199048083,0.03713785183433316,0.7309012628247398
61.36022253129346,0.28936202513996756,0.03570805714488228,0.6749299236079195
61.835883171070925,0.3525266046160493,0.030970682098015227,0.6165027094485901
62.3115438108484,0.3611151358049698,0.028855034166874682,0.6100298433595758
62.787204450625865,0.3199035394924878,0.028282858841562585,0.6518136281558288
63.26286509040333,0.30202111166571477,0.023954483124712662,0.6740244371765305
63.738525730180804,0.29336361721277454,0.023027422252615806,0.683608983440321
64.21418636995827,0.27055934675023074,0.028563409264321306,0.7008772318241827
64.68984700973574,0.27594116903374083,0.03213616088134173,0.6919226249957963
65.1655076495132,0.27839246449624855,0.029543144547673473,0.692064346689908
65.64116828929068,0.25224106386095024,0.026455546996489502,0.7213033643578658
66.11682892906815,0.27021043049332105,0.024189455193384585,0.7056001026489434
66.59248956884561,0.3100782768103286,0.022426599338826445,0.6674951094326258
67.06815020862308,0.26768593708989447,0.025052358953636923,0.7072616683737855
67.54381084840055,0.19835906094192005,0.0302909707904381,0.7713499102228307
68.01947148817803,0.17927207522923244,0.029449138993788204,0.7912787241047606
68.49513212795549,0.1954628803889355,0.024353207171273695,0.7801838776404856
68.97079276773296,0.2236129431091239,0.02051985307747803,0.7558672107148335
69.44645340751043,0.2673860069868576,0.01758155949151788,0.7150324528370685
69.92211404728789,0.29294120959194303,0.01529346925894946,0.6917653361410091
70.39777468706536,0.2409546881303949,0.018261733108522263,0.7407835762338911
70.87343532684284,0.17107570994754162,0.026973036404732375,0.8019512340279277
71.3490959666203,0.1654479722295582,0.0335086296159535,0.8010433772712112
71.82475660639777,0.18941397792872028,0.03432774048610861,0.7762582644752442
72.30041724617524,0.19503816381812245,0.032426007024623976,0.7725358265083214
72.7760778859527,0.21546981918173003,0.03144787729817086,0.7530823115323101
73.25173852573018,0.25474033402533447,0.0313873350420872,0.7138723445897645
73.72739916550765,0.2589729257668339,0.030686759304302216,0.7103388532459232
74.20305980528511,0.250743342800787,0.027602901795359926,0.7215184620707845
74.67872044506258,0.25673196813540167,0.025894091195330635,0.7128067808354304
75.15438108484005,0.2494914827598698,0.026550089248311398,0.6654002819830837
75.63004172461751,0.19421922708887684,0.021444988474710863,0.48380691410458837
